gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,betweenness,betweenness_percentile,n_peers,external_communities,largest_in_share,largest_out_share,temporal_out_share,turnover_kzt,operation_count
100000004225615100,terminal,0.59,4,0.328477,"Наблюдаемый получатель: входов=1, вход=90000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,90000.0,0.0,2,0,0.0002940382625762384,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,90000.0,2
100000004226848100,terminal,0.59,2,0.432021,"Наблюдаемый получатель: входов=1, вход=301866.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,301866.0,0.0,1,0,0.0003460138655313352,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,301866.0,1
100000004232712100,peripheral,0.2,10,0.264098,"Вход=1, 12500.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,12500.0,0.0,1,0,0.0005292762077277109,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,12500.0,1
100000004235471100,peripheral,0.2,10,0.404699,"Вход=1, 180000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,180000.0,0.0,1,0,0.00034861353029746133,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,180000.0,1
100000004241142100,peripheral,0.2,0,0.318248,"Вход=1, 27102.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,27102.0,0.0,1,0,0.0005301329725055738,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,27102.0,1
100000004254434100,terminal,0.59,22,0.282873,"Наблюдаемый получатель: входов=1, вход=44445.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,44445.0,0.0,2,0,0.00029489777911163493,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,44445.0,2
100000004257714100,terminal,0.59,22,0.260509,"Наблюдаемый получатель: входов=1, вход=52220.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,52220.0,0.0,1,0,0.0002937196758462196,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,52220.0,1
100000004260869100,peripheral,0.2,16,0.282716,"Вход=1, 10000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,10000.0,0.0,1,0,0.0008422084803364151,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,10000.0,1
100000004261340100,peripheral,0.2,0,0.373856,"Вход=1, 48500.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,48500.0,0.0,4,0,0.0003473850492015366,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,48500.0,4
100000004263867100,peripheral,0.2,18,0.125112,"Вход=1, 9000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,9000.0,0.0,1,0,0.00029038564076541934,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,9000.0,1
100000004265639100,peripheral,0.2,8,0.266027,"Вход=1, 10000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,10000.0,0.0,1,0,0.0005523205956514877,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,10000.0,1
100000004268036100,peripheral,0.2,18,0.100572,"Вход=1, 5500.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,5500.0,0.0,1,0,0.00028851261710781384,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,5500.0,1
100000004269433100,peripheral,0.55,70,0.432829,"Мало связей: входов=0, выходов=1; оборот=1372000.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",0,True,0,1,0.0,1372000.0,0,67,0.0002855692942172909,,False,0.0,0.0,1,0,0.0,1.0,0.0,1372000.0,67
100000004272302100,peripheral,0.2,54,0.108647,"Вход=1, 10000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,10000.0,0.0,1,0,0.00028773614997434693,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,10000.0,1
100000004278574100,peripheral,0.55,10,0.34284,"Мало связей: входов=1, выходов=1; оборот=37500.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,1,25000.0,12500.0,1,1,0.000286379523569143,0.5,False,1.9131233303650935e-05,0.2580340264650284,2,0,1.0,1.0,0.0,37500.0,2
100000004285800100,peripheral,0.55,0,0.349529,"Мало связей: входов=1, выходов=1; оборот=20000.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",2,False,1,1,5000.0,15000.0,1,1,0.0003442181347833002,3.0,False,0.0,0.0,2,0,1.0,1.0,0.0,20000.0,2
100000004286573100,terminal,0.59,7,0.139872,"Наблюдаемый получатель: входов=1, вход=16590.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,16590.0,0.0,1,0,0.0002883224885597272,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,16590.0,1
100000004291560100,terminal,0.59,0,0.212169,"Наблюдаемый получатель: входов=1, вход=47190.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,47190.0,0.0,1,0,0.00028822703346252307,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,47190.0,1
100000004291663100,peripheral,0.2,0,0.246175,"Вход=1, 25000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,25000.0,0.0,1,0,0.00031117073486638236,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,25000.0,1
100000004292885100,terminal,0.59,22,0.337898,"Наблюдаемый получатель: входов=1, вход=112700.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,112700.0,0.0,1,0,0.00030315925993119875,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,112700.0,1
100000004299488100,consolidator,0.855821,0,0.79164,Гипотеза сбора: отправителей=6; вход=1749000.00 KZT; выход/вход=0.20; крупнейший вход=35%,1,False,6,2,1749000.0,344999.0,22,14,0.0014621185934412485,0.19725500285877645,False,1.9131233303650935e-05,0.2580340264650284,7,1,0.34591194968553457,0.5942017223238328,0.7971008611619164,2093999.0,36
100000004315838100,peripheral,0.3,2,0.451038,"Роль неоднозначна: входов=2, выходов=1; оборот=68000.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",1,False,2,1,50000.0,18000.0,2,1,0.0002913854344131966,0.36,False,1.9131233303650935e-05,0.2580340264650284,3,1,0.5,1.0,0.0,68000.0,3
100000004318918100,terminal,0.59,11,0.293753,"Наблюдаемый получатель: входов=1, вход=75600.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,75600.0,0.0,1,0,0.0002970355594933984,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,75600.0,1
100000004321983100,peripheral,0.3,46,0.455226,"Роль неоднозначна: входов=1, выходов=2; оборот=47040.00 KZT; временная поддержка=83%; правила иных ролей не выполнены",3,False,1,2,10840.0,36200.0,1,3,0.0003237813951694772,3.339483394833948,False,3.492046863268905e-06,0.08223062381852551,3,0,1.0,0.8287292817679558,0.8287292817679558,47040.0,4
100000004325327100,transit,0.897116,0,0.596418,"Гипотеза транзита: вход=70817.00, выход=70000.00 KZT; после входа за 1–7 дней=100% выхода; те же деньги не установлены",1,False,2,1,70817.0,70000.0,3,1,0.0002957923196813558,0.988463222107686,False,3.8412515495957956e-05,0.5642722117202268,3,0,0.6703475154270867,1.0,1.0,140817.0,4
100000004326224100,peripheral,0.2,10,0.379262,"Вход=1, 60000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,60000.0,0.0,1,0,0.000534877909107831,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,60000.0,1
100000004330371100,peripheral,0.55,16,0.702171,"Мало связей: входов=2, выходов=2; оборот=354852.00 KZT; временная поддержка=91%; правила иных ролей не выполнены",1,False,2,2,264171.0,90681.0,12,6,0.00125427193015661,0.3432662934235779,False,1.9131233303650935e-05,0.2580340264650284,2,0,0.634058999663097,0.7906838257187283,0.9051620515874329,354852.0,18
100000004331458100,terminal,0.63,68,0.586272,"Наблюдаемый получатель: входов=2, вход=250000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,2,0,250000.0,0.0,2,0,0.0013234381164598692,0.0,False,0.0,0.0,2,0,0.84,0.0,0.0,250000.0,2
100000004336228100,terminal,0.59,8,0.302882,"Наблюдаемый получатель: входов=1, вход=51407.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,51407.0,0.0,2,0,0.0002960285109303709,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,51407.0,2
100000004336312100,transit,0.809585,59,0.724408,"Гипотеза транзита: вход=90415.00, выход=72650.00 KZT; после входа за 1–7 дней=72% выхода; те же деньги не установлены",2,False,3,2,90415.0,72650.0,7,3,0.0006960070275624514,0.8035171155228668,False,3.1305654496883345e-05,0.47542533081285443,4,0,0.6516064812254604,0.7247075017205781,0.7247075017205781,163065.0,10
100000004340038100,peripheral,0.55,12,0.399322,"Мало связей: входов=1, выходов=1; оборот=58978.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,1,9978.0,49000.0,1,1,0.0002892629212543268,4.910803768290238,False,1.9131233303650935e-05,0.2580340264650284,2,0,1.0,1.0,0.0,58978.0,2
100000004350094100,peripheral,0.2,43,0.322869,"Вход=1, 20000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,20000.0,0.0,1,0,0.0008939457051040856,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,20000.0,1
100000004351795100,coordinator,0.891682,0,0.874002,"Гипотеза связующего: соседей=16, внешних сообществ=5; посредничество=0.00229; не доказательство управления",1,False,3,14,118333.0,1715161.0,3,37,0.0003135156057452154,14.494359139039828,False,0.002286625295250904,0.9584120982986768,16,5,0.5611621441187158,0.31600531961722544,0.3190726701458347,1833494.0,40
100000004356593100,peripheral,0.55,2,0.426375,"Мало связей: входов=1, выходов=1; оборот=60000.00 KZT; временная поддержка=100%; правила иных ролей не выполнены",2,False,1,1,50000.0,10000.0,1,1,0.00029345166926508727,0.2,False,1.9131233303650935e-05,0.2580340264650284,2,0,1.0,1.0,1.0,60000.0,2
100000004358004100,distributor,0.864368,2,0.518742,"Гипотеза распределения: входов=0, получателей=11; выход=980850.00 KZT; крупнейший выход=24%; источник средств неизвестен",0,True,0,11,0.0,980850.0,0,17,0.0002855692942172909,,False,0.0,0.0,11,4,0.0,0.23754906458683794,0.0,980850.0,17
100000004360785100,terminal,0.59,16,0.304744,"Наблюдаемый получатель: входов=1, вход=94705.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,94705.0,0.0,1,0,0.00029575179147653256,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,94705.0,1
100000004368189100,peripheral,0.3,24,0.547386,"Роль неоднозначна: входов=1, выходов=2; оборот=412800.00 KZT; временная поддержка=77%; правила иных ролей не выполнены",3,False,1,2,384600.0,28200.0,1,2,0.0003038885030129052,0.07332293291731669,False,3.478406055209261e-06,0.06899810964083176,3,0,1.0,0.7695035460992907,0.7695035460992907,412800.0,3
100000004377043100,peripheral,0.2,15,0.211878,"Вход=1, 5700.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,5700.0,0.0,1,0,0.0003635495256865643,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,5700.0,1
100000004379306100,peripheral,0.2,8,0.275516,"Вход=1, 15000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,15000.0,0.0,1,0,0.0005320511103436068,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,15000.0,1
100000004386258100,peripheral,0.3,7,0.748998,"Роль неоднозначна: входов=3, выходов=3; оборот=101700.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",2,False,3,3,61700.0,40000.0,3,3,0.0005336690126056149,0.6482982171799028,False,0.0001147873998219056,0.7731568998109641,4,0,0.7568881685575365,0.5,0.0,101700.0,6
100000004386286100,peripheral,0.2,7,0.281685,"Вход=1, 12500.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,12500.0,0.0,1,0,0.0005972866869113222,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,12500.0,1
100000004386331100,peripheral,0.55,7,0.506568,"Мало связей: входов=1, выходов=2; оборот=37500.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,2,20000.0,17500.0,1,2,0.0005126940455197122,0.875,False,1.9131233303650935e-05,0.2580340264650284,2,0,1.0,0.7142857142857143,0.0,37500.0,3
100000004388209100,terminal,0.59,22,0.117665,"Наблюдаемый получатель: входов=1, вход=11800.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,11800.0,0.0,1,0,0.000288045975998217,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,11800.0,1
100000004388353100,terminal,0.63,11,0.432481,"Наблюдаемый получатель: входов=2, вход=62960.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,2,0,62960.0,0.0,2,0,0.00034075907407916386,0.0,False,0.0,0.0,2,1,0.5552731893265566,0.0,0.0,62960.0,2
100000004388983100,peripheral,0.55,71,0.458905,"Мало связей: входов=0, выходов=2; оборот=450816.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",0,True,0,2,0.0,450816.0,0,23,0.0002855692942172909,,False,0.0,0.0,2,0,0.0,0.5741056218057922,0.0,450816.0,23
100000004390333100,distributor,0.850385,0,0.764537,"Гипотеза распределения: входов=2, получателей=9; выход=506500.00 KZT; крупнейший выход=20%; источник средств неизвестен",1,False,2,9,64558.0,506500.0,2,14,0.00029521378985057596,7.845658167849066,False,0.0001444177730064519,0.8071833648393195,10,2,0.7086805663124632,0.19743336623889438,0.21717670286278382,571058.0,16
100000004394765100,consolidator,0.764671,16,0.80261,Гипотеза сбора: отправителей=3; вход=603844.00 KZT; выход/вход=0.14; крупнейший вход=75%,1,False,3,2,603844.0,82500.0,10,2,0.0003802754591116205,0.13662469114539516,False,6.406064485010388e-05,0.6767485822306238,5,1,0.7483522234219434,0.5696969696969697,0.4303030303030303,686344.0,12
100000004398811100,distributor,0.689156,2,0.646772,"Гипотеза распределения: входов=1, получателей=3; выход=1040672.00 KZT; крупнейший выход=47%; источник средств неизвестен",2,False,1,3,426000.0,1040672.0,1,4,0.00034969174183991655,2.4428920187793426,False,4.348007569011576e-06,0.08601134215500945,4,1,1.0,0.47229098121213986,0.1327719012330494,1466672.0,5
100000004399686100,terminal,0.59,21,0.554789,"Наблюдаемый получатель: входов=1, вход=806000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,806000.0,0.0,2,0,0.0005708068229548233,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,806000.0,2
100000004400305100,coordinator,0.896219,0,0.93011,"Гипотеза связующего: соседей=87, внешних сообществ=9; посредничество=0.00322; не доказательство управления",2,False,7,82,222800.0,5830181.0,9,101,0.00038581745349325076,26.167778276481148,False,0.0032170803296852706,0.9810964083175804,87,9,0.47127468581687615,0.07718456768323316,0.9025160625373381,6052981.0,110
100000004400361100,terminal,0.59,16,0.105238,"Наблюдаемый получатель: входов=1, вход=10000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,10000.0,0.0,1,0,0.0002872256288669924,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,10000.0,1
100000004400480100,peripheral,0.2,24,0.293214,"Вход=1, 21700.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,21700.0,0.0,1,0,0.0004845728560785352,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,21700.0,1
100000004403548100,peripheral,0.2,8,0.208917,"Вход=1, 5000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,5000.0,0.0,1,0,0.00036786566472081733,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,5000.0,1
100000004403641100,peripheral,0.2,24,0.355485,"Вход=1, 171500.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,171500.0,0.0,1,0,0.0003005494163305608,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,171500.0,1
100000004403675100,coordinator,0.889036,47,0.908726,"Гипотеза связующего: соседей=8, внешних сообществ=4; посредничество=0.00144; не доказательство управления",1,False,4,5,182980.0,264699.0,8,6,0.0007400733271266655,1.4466007213903158,False,0.0014351271926808817,0.945179584120983,8,4,0.34976500163952345,0.3475645922349537,1.0,447679.0,14
100000004407753100,peripheral,0.55,15,0.558625,"Мало связей: входов=1, выходов=1; оборот=350000.00 KZT; временная поддержка=100%; правила иных ролей не выполнены",3,False,1,1,250000.0,100000.0,4,1,0.0008785641580238728,0.4,False,0.0,0.0,1,0,1.0,1.0,1.0,350000.0,5
100000004408683100,terminal,0.63,16,0.496882,"Наблюдаемый получатель: входов=2, вход=112919.68 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,2,0,112919.68,0.0,3,0,0.00038531432958819066,0.0,False,0.0,0.0,2,0,0.7186346968039584,0.0,0.0,112919.68,3
100000004410489100,terminal,0.59,2,0.310352,"Наблюдаемый получатель: входов=1, вход=54000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,54000.0,0.0,1,0,0.0003142199106141309,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,54000.0,1
100000004417753100,terminal,0.63,2,0.516599,"Наблюдаемый получатель: входов=2, вход=192099.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,2,0,192099.0,0.0,2,0,0.0003931467756499767,0.0,False,0.0,0.0,2,1,0.5205649170479805,0.0,0.0,192099.0,2
100000004418967100,peripheral,0.2,42,0.396467,"Вход=1, 100000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,100000.0,0.0,1,0,0.00045347480895255716,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,100000.0,1
100000004420041100,distributor,0.793976,7,0.784579,"Гипотеза распределения: входов=1, получателей=7; выход=651830.00 KZT; крупнейший выход=31%; источник средств неизвестен",3,False,1,7,69638.0,651830.0,1,11,0.00029973777192393526,9.360263074758034,False,0.00016011324735259197,0.8204158790170132,8,1,1.0,0.30682846754521886,0.0,721468.0,12
100000004424023100,peripheral,0.55,1,0.616819,"Мало связей: входов=1, выходов=1; оборот=150000.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",2,False,1,1,50000.0,100000.0,1,1,0.0009717143911529614,2.0,False,1.9131233303650935e-05,0.2580340264650284,2,0,1.0,1.0,0.0,150000.0,2
100000004433250100,peripheral,0.2,0,0.176593,"Вход=1, 8000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,8000.0,0.0,1,0,0.0003065701457455701,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,8000.0,1
100000004435304100,terminal,0.59,22,0.213336,"Наблюдаемый получатель: входов=1, вход=26200.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,26200.0,0.0,1,0,0.0002944677917550073,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,26200.0,1
100000004441291100,terminal,0.59,2,0.30295,"Наблюдаемый получатель: входов=1, вход=20000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,20000.0,0.0,1,0,0.000548843069567571,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,20000.0,1
100000004445291100,terminal,0.59,13,0.271389,"Наблюдаемый получатель: входов=1, вход=19500.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,19500.0,0.0,2,0,0.0003192394235172127,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,19500.0,2
100000004449824100,peripheral,0.2,18,0.125112,"Вход=1, 9000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,9000.0,0.0,1,0,0.00029038564076541934,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,9000.0,1
100000004450649100,peripheral,0.3,10,0.568759,"Роль неоднозначна: входов=2, выходов=2; оборот=239055.00 KZT; временная поддержка=11%; правила иных ролей не выполнены",3,False,2,2,192528.0,46527.0,2,2,0.0002989552239324566,0.24166355023684866,False,1.9131233303650935e-05,0.2580340264650284,4,2,0.7322051857392171,0.8876566294839555,0.11234337051604444,239055.0,4
100000004451012100,peripheral,0.3,43,0.648475,"Роль неоднозначна: входов=1, выходов=3; оборот=156985.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",3,False,1,3,91245.0,65740.0,1,3,0.0003011735881125156,0.7204778344018851,False,5.73936999109528e-05,0.6398865784499055,4,0,1.0,0.6366291451171281,0.0,156985.0,4
100000004456564100,terminal,0.59,40,0.268697,"Наблюдаемый получатель: входов=1, вход=10000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,10000.0,0.0,2,0,0.00039238727982301855,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,10000.0,2
100000004463277100,terminal,0.59,27,0.35784,"Наблюдаемый получатель: входов=1, вход=35000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,35000.0,0.0,1,0,0.000691924518979246,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,35000.0,1
100000004467157100,peripheral,0.55,59,0.347207,"Мало связей: входов=1, выходов=1; оборот=27000.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",2,False,1,1,20000.0,7000.0,3,1,0.0003865607584834249,0.35,False,0.0,0.0,1,0,1.0,1.0,0.0,27000.0,4
100000004472936100,peripheral,0.2,12,0.238167,"Вход=1, 5000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,5000.0,0.0,1,0,0.0005318955309395101,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,5000.0,1
100000004475818100,distributor,0.694081,10,0.611434,"Гипотеза распределения: входов=1, получателей=3; выход=53989.00 KZT; крупнейший выход=44%; источник средств неизвестен",3,False,1,3,13000.0,53989.0,1,3,0.0003098079503095039,4.153,False,6.34947137062008e-05,0.6729678638941399,3,1,1.0,0.439459889977588,0.7820852395858415,66989.0,4
100000004479404100,peripheral,0.55,49,0.859909,"Мало связей: входов=2, выходов=1; оборот=1792000.00 KZT; временная поддержка=0%; правила иных ролей не выполнены",2,False,2,1,1492000.0,300000.0,8,2,0.0008667096306509939,0.20107238605898123,False,9.565616651825468e-05,0.7429111531190926,2,1,0.9919571045576407,1.0,0.0,1792000.0,10
100000004480280100,peripheral,0.3,2,0.681093,"Роль неоднозначна: входов=1, выходов=2; оборот=442544.00 KZT; временная поддержка=77%; правила иных ролей не выполнены",1,False,1,2,146694.0,295850.0,1,7,0.0003149427776315953,2.0167832358515003,False,2.326184049421193e-05,0.4612476370510397,3,1,1.0,0.9121176271759337,0.7718438397836742,442544.0,8
100000004486525100,transit,0.828839,0,0.694302,"Гипотеза транзита: вход=360924.00, выход=271045.00 KZT; после входа за 1–7 дней=94% выхода; те же деньги не установлены",2,False,8,2,360924.0,271045.0,21,3,0.0008057988481996705,0.7509752745730403,False,0.0,0.0,10,2,0.540410169453957,0.9406371635706248,0.9406371635706248,631969.0,24
100000004488265100,terminal,0.59,8,0.234175,"Наблюдаемый получатель: входов=1, вход=38740.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,38740.0,0.0,1,0,0.0002934512958019918,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,38740.0,1
100000004491749100,terminal,0.59,1,0.326503,"Наблюдаемый получатель: входов=1, вход=50000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,50000.0,0.0,1,0,0.00035079485925835666,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,50000.0,1
100000004491881100,terminal,0.59,22,0.148688,"Наблюдаемый получатель: входов=1, вход=17144.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,17144.0,0.0,1,0,0.0002891676190013754,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,17144.0,1
100000004493586100,terminal,0.59,0,0.107593,"Наблюдаемый получатель: входов=1, вход=7500.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,7500.0,0.0,1,0,0.00028863973665071367,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,7500.0,1
100000004494983100,terminal,0.59,22,0.225583,"Наблюдаемый получатель: входов=1, вход=35000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,35000.0,0.0,1,0,0.0002929153842454615,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,35000.0,1
100000004497606100,terminal,0.59,22,0.139939,"Наблюдаемый получатель: входов=1, вход=15534.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,15534.0,0.0,1,0,0.0002888296988600795,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,15534.0,1
100000004500444100,peripheral,0.3,40,0.655996,"Роль неоднозначна: входов=2, выходов=1; оборот=254000.00 KZT; временная поддержка=100%; правила иных ролей не выполнены",3,False,2,1,180000.0,74000.0,7,5,0.0004643947559108734,0.4111111111111111,False,1.9131233303650935e-05,0.2580340264650284,3,0,0.5555555555555556,1.0,1.0,254000.0,12
100000004500781100,peripheral,0.2,40,0.463515,"Вход=1, 74000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,74000.0,0.0,5,0,0.0006807503625850069,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,74000.0,5
100000004502048100,peripheral,0.2,43,0.22897,"Вход=1, 13888.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,13888.0,0.0,1,0,0.00033971462250251223,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,13888.0,1
100000004508696100,distributor,0.685676,19,0.674345,"Гипотеза распределения: входов=1, получателей=3; выход=111000.00 KZT; крупнейший выход=50%; источник средств неизвестен",3,False,1,3,7000.0,111000.0,1,4,0.00042253166627963246,15.857142857142858,False,3.8412515495957956e-05,0.5642722117202268,3,0,1.0,0.4954954954954955,0.06306306306306306,118000.0,5
100000004509286100,terminal,0.59,2,0.237091,"Наблюдаемый получатель: входов=1, вход=40000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,40000.0,0.0,1,0,0.0002935787515677768,0.0,False,0.0,0.0,1,0,1.0,0.0,0.0,40000.0,1
100000004526651100,peripheral,0.2,4,0.204565,"Вход=1, 33000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,33000.0,0.0,1,0,0.00028991069887926234,0.0,True,0.0,0.0,1,0,1.0,0.0,0.0,33000.0,1
100000004527381100,peripheral,0.55,3,0.548048,"Мало связей: входов=1, выходов=1; оборот=393199.28 KZT; временная поддержка=0%; правила иных ролей не выполнены",2,False,1,1,119333.17,273866.11,1,1,0.00037549896425589766,2.2949705433954364,False,0.0,0.0,2,0,1.0,1.0,0.0,393199.27999999997,2
100000004539443100,terminal,0.63,2,0.500583,"Наблюдаемый получатель: входов=2, вход=61990.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,2,0,61990.0,0.0,2,0,0.0009561831780302799,0.0,False,0.0,0.0,2,0,0.6420390385546055,0.0,0.0,61990.0,2
