gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_tx,out_tx,in_tiyn,in_kzt,out_tiyn,out_kzt,pagerank,pass_through,truncated_by_depth,self_transfer_tiyn,self_transfer_kzt,self_transfer_n_tx,betweenness,betweenness_mode,betweenness_sources,betweenness_percentile,n_peers,external_communities,largest_in_tiyn,largest_in_share,largest_out_tiyn,largest_out_share,temporal_matched_tiyn,same_day_uncertain_tiyn,temporal_outgoing_tiyn,temporal_matched_kzt,temporal_matched_out_share,same_day_uncertain_kzt,same_day_uncertain_out_share,temporal_unmatched_out_share,seed_inflow_incomplete,depth_outflow_incomplete,observation_completeness,turnover_tiyn,turnover_kzt,operation_count,role_score_uncapped,role_score_cap,role_facts,priority_turnover_tiyn,priority_betweenness,priority_pagerank,priority_n_peers,priority_operation_count
100000008289539100,terminal,0.59,3,0.146646,Наблюдаемый получатель: входов=1; вход=14912.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны,2,False,1,0,1,0,1491200,14912.0,0,0.0,0.0002903134116978226,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,1491200,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,1491200,14912.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 2, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 1491200, ""is_seed"": false, ""largest_in_tiyn"": 1491200, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 1491200, ""window_days"": 7}",0.03755047106325706,0.0,0.03445491251682369,0.04835127860026918,0.02628981606101391
100000008293431100,distributor,0.691414,0,0.628804,"Гипотеза распределения: входов=1, получателей=5; выход=297000.00 KZT; крупнейший выход=72%; источник неизвестен",3,False,1,5,1,7,1500000,15000.0,29700000,297000.0,0.00028689952801563704,19.8,False,0,0.0,0,5.687061687524575e-05,exact,2248,0.6393989983305509,5,2,1500000,1.0,21500000,0.7239057239057239,0,0,29700000,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,31200000,312000.0,8,0.691414,1.0,"{""betweenness"": 5.687061687524575e-05, ""betweenness_percentile"": 0.6393989983305509, ""depth"": 3, ""external_communities"": 2, ""in_deg"": 1, ""in_tiyn"": 1500000, ""is_seed"": false, ""largest_in_tiyn"": 1500000, ""largest_out_tiyn"": 21500000, ""n_peers"": 5, ""observation_completeness"": ""sample_only"", ""out_deg"": 5, ""out_tiyn"": 29700000, ""rule_id"": ""distribution"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.691414, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 29700000, ""truncated_by_depth"": false, ""turnover_tiyn"": 31200000, ""window_days"": 7}",0.23526244952893674,0.15984974958263773,0.007895917451772096,0.13748317631224766,0.08831314490803051
100000008295429100,terminal,0.59,10,0.38146,Наблюдаемый получатель: входов=1; вход=352000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны,3,False,1,0,1,0,35200000,352000.0,0,0.0,0.00029697732349136816,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,35200000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,35200000,352000.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 35200000, ""is_seed"": false, ""largest_in_tiyn"": 35200000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 35200000, ""window_days"": 7}",0.24078061911170928,0.0,0.06603858232391206,0.04835127860026918,0.02628981606101391
100000008297199100,terminal,0.59,0,0.252434,Наблюдаемый получатель: входов=1; вход=42268.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны,3,False,1,0,1,0,4226800,42268.0,0,0.0,0.0002965958116631634,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,4226800,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,4226800,42268.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 4226800, ""is_seed"": false, ""largest_in_tiyn"": 4226800, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 4226800, ""window_days"": 7}",0.11292059219380887,0.0,0.0648721399730821,0.04835127860026918,0.02628981606101391
100000008304115100,terminal,0.59,7,0.260038,Наблюдаемый получатель: входов=1; вход=51000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны,1,False,1,0,1,0,5100000,51000.0,0,0.0,0.00029403300196076604,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,5100000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,5100000,51000.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 1, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 5100000, ""is_seed"": false, ""largest_in_tiyn"": 5100000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 5100000, ""window_days"": 7}",0.13021534320323014,0.0,0.05518169582772545,0.04835127860026918,0.02628981606101391
100000008304139100,coordinator,0.889649,2,0.874466,Гипотеза связующего: соседей=27; внешних групп=9; посредничество=0.00131; не доказательство управления,1,False,4,24,4,43,18932975,189329.75,169299700,1692997.0,0.0003136180059586537,8.942054801213228,False,0,0.0,0,0.0013103045314002593,exact,2248,0.9482470784641068,27,9,9357000,0.49421710005955216,45400000,0.26816349940372014,17432975,1500000,169299700,174329.75,0.10297109209289798,15000.0,0.008860027513338772,0.8881688803937633,False,False,sample_only,188232675,1882326.75,47,0.889649,1.0,"{""betweenness"": 0.0013103045314002593, ""betweenness_percentile"": 0.9482470784641068, ""depth"": 1, ""external_communities"": 9, ""in_deg"": 4, ""in_tiyn"": 18932975, ""is_seed"": false, ""largest_in_tiyn"": 9357000, ""largest_out_tiyn"": 45400000, ""n_peers"": 27, ""observation_completeness"": ""sample_only"", ""out_deg"": 24, ""out_tiyn"": 169299700, ""rule_id"": ""community_bridge"", ""same_day_uncertain_out_share"": 0.008860027513338772, ""same_day_uncertain_tiyn"": 1500000, ""score_cap"": 1.0, ""score_uncapped"": 0.889649, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.10297109209289798, ""temporal_matched_tiyn"": 17432975, ""temporal_outgoing_tiyn"": 169299700, ""truncated_by_depth"": false, ""turnover_tiyn"": 188232675, ""window_days"": 7}",0.29017496635262446,0.2370617696160267,0.09959623149394348,0.148485868102288,0.09914759982054733
100000008306857100,terminal,0.59,24,0.302613,Наблюдаемый получатель: входов=1; вход=125000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны,3,False,1,0,1,0,12500000,125000.0,0,0.0,0.0002915232752351062,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,12500000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,12500000,125000.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 12500000, ""is_seed"": false, ""largest_in_tiyn"": 12500000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 12500000, ""window_days"": 7}",0.18526244952893672,0.0,0.0427097353073127,0.04835127860026918,0.02628981606101391
100000008308418100,peripheral,0.2,0,0.347678,"Входов=1, вход=50000.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,1,0,5000000,50000.0,0,0.0,0.0004315993314662991,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,5000000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,5000000,50000.0,1,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 5000000, ""is_seed"": false, ""largest_in_tiyn"": 5000000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 5000000, ""window_days"": 7}",0.12705248990578735,0.0,0.14598474652310453,0.04835127860026918,0.02628981606101391
100000008309514100,terminal,0.59,22,0.140568,Наблюдаемый получатель: входов=1; вход=17200.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны,3,False,1,0,1,0,1720000,17200.0,0,0.0,0.000288253832019236,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,1720000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,1720000,17200.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 1720000, ""is_seed"": false, ""largest_in_tiyn"": 1720000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 1720000, ""window_days"": 7}",0.049327052489905786,0.0,0.016599371915657246,0.04835127860026918,0.02628981606101391
100000008314203100,transit,0.65,42,0.628802,"Гипотеза транзита: вход=382076.00, выход=327000.00 KZT; FIFO 1–7д=51%; тот же день=?5%; те же деньги не установлены; seed: вход неполон",0,True,2,2,10,13,38207600,382076.0,32700000,327000.0,0.0005029908624026965,0.8558506684533967,False,0,0.0,0,0.0,exact,2248,0.0,2,0,32207600,0.8429631801002941,23200000,0.709480122324159,16707600,1692400,32700000,167076.0,0.5109357798165137,16924.0,0.05175535168195718,0.43730886850152906,True,False,seed_inflows_incomplete,70907600,709076.0,23,0.714413,0.65,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 0, ""external_communities"": 0, ""in_deg"": 2, ""in_tiyn"": 38207600, ""is_seed"": true, ""largest_in_tiyn"": 32207600, ""largest_out_tiyn"": 23200000, ""n_peers"": 2, ""observation_completeness"": ""seed_inflows_incomplete"", ""out_deg"": 2, ""out_tiyn"": 32700000, ""rule_id"": ""dated_amount_transit"", ""same_day_uncertain_out_share"": 0.05175535168195718, ""same_day_uncertain_tiyn"": 1692400, ""score_cap"": 0.65, ""score_uncapped"": 0.714413, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.5109357798165137, ""temporal_matched_tiyn"": 16707600, ""temporal_outgoing_tiyn"": 32700000, ""truncated_by_depth"": false, ""turnover_tiyn"": 70907600, ""window_days"": 7}",0.26890982503364735,0.0,0.15522655899506507,0.10773889636608346,0.09692687303723643
100000008314863100,terminal,0.59,2,0.260734,Наблюдаемый получатель: входов=1; вход=12000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны,3,False,1,0,1,0,1200000,12000.0,0,0.0,0.0005170968391841085,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,1200000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,1200000,12000.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 1200000, ""is_seed"": false, ""largest_in_tiyn"": 1200000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 1200000, ""window_days"": 7}",0.029071332436069984,0.0,0.15702108568864961,0.04835127860026918,0.02628981606101391
100000008321975100,peripheral,0.2,32,0.165444,"Входов=1, вход=5900.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,1,0,590000,5900.0,0,0.0,0.00030322854188756906,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,590000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,590000,5900.0,1,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 590000, ""is_seed"": false, ""largest_in_tiyn"": 590000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 590000, ""window_days"": 7}",0.007537012113055182,0.0,0.08326603858232391,0.04835127860026918,0.02628981606101391
100000008324800100,peripheral,0.3,83,0.769981,"Роль неоднозначна: входов=3, выходов=1; FIFO 1–7д=45%; тот же день=?36%; иные правила не выполнены",2,False,3,1,17,13,52650000,526500.0,51100000,511000.0,0.0018517826355651506,0.9705603038936372,False,0,0.0,0,1.922024458454748e-05,exact,2248,0.2871452420701169,3,2,34650000,0.6581196581196581,51100000,1.0,22850000,18500000,51100000,228500.0,0.4471624266144814,185000.0,0.36203522504892366,0.1908023483365949,False,False,sample_only,103750000,1037500.0,30,0.3,1.0,"{""betweenness"": 1.922024458454748e-05, ""betweenness_percentile"": 0.2871452420701169, ""depth"": 2, ""external_communities"": 2, ""in_deg"": 3, ""in_tiyn"": 52650000, ""is_seed"": false, ""largest_in_tiyn"": 34650000, ""largest_out_tiyn"": 51100000, ""n_peers"": 3, ""observation_completeness"": ""sample_only"", ""out_deg"": 1, ""out_tiyn"": 51100000, ""rule_id"": ""fallback"", ""same_day_uncertain_out_share"": 0.36203522504892366, ""same_day_uncertain_tiyn"": 18500000, ""score_cap"": 1.0, ""score_uncapped"": 0.3, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.4471624266144814, ""temporal_matched_tiyn"": 22850000, ""temporal_outgoing_tiyn"": 51100000, ""truncated_by_depth"": false, ""turnover_tiyn"": 103750000, ""window_days"": 7}",0.2792732166890982,0.07178631051752922,0.1965006729475101,0.12439434724091519,0.09802602063705698
100000008327791100,peripheral,0.2,28,0.266207,"Входов=1, вход=11000.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,1,0,1100000,11000.0,0,0.0,0.0005367685704661637,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,1100000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,1100000,11000.0,1,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 1100000, ""is_seed"": false, ""largest_in_tiyn"": 1100000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 1100000, ""window_days"": 7}",0.02718707940780619,0.0,0.16437864513234635,0.04835127860026918,0.02628981606101391
100000008331280100,peripheral,0.2,14,0.325471,"Входов=1, вход=41000.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,2,0,4100000,41000.0,0,0.0,0.00031806648242539286,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,4100000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,4100000,41000.0,2,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 4100000, ""is_seed"": false, ""largest_in_tiyn"": 4100000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 4100000, ""window_days"": 7}",0.11137281292059219,0.0,0.10515926424405564,0.04835127860026918,0.06058770749214895
100000008332511100,terminal,0.59,1,0.438997,Наблюдаемый получатель: входов=1; вход=100000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны,3,False,1,0,1,0,10000000,100000.0,0,0.0,0.0011127776746800726,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,10000000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,10000000,100000.0,1,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 3, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 10000000, ""is_seed"": false, ""largest_in_tiyn"": 10000000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 10000000, ""window_days"": 7}",0.17288021534320322,0.0,0.1914759982054733,0.04835127860026918,0.02628981606101391
100000008333492100,peripheral,0.2,57,0.438033,"Входов=1, вход=216400.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,1,0,21640000,216400.0,0,0.0,0.000438010856156945,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,21640000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,21640000,216400.0,1,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 21640000, ""is_seed"": false, ""largest_in_tiyn"": 21640000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 21640000, ""window_days"": 7}",0.21615074024226108,0.0,0.14724091520861374,0.04835127860026918,0.02628981606101391
100000008335401100,terminal,0.59,18,0.484421,Наблюдаемый получатель: входов=1; вход=150000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны,2,False,1,0,3,0,15000000,150000.0,0,0.0,0.0005512278448300623,0.0,False,0,0.0,0,0.0,exact,2248,0.0,1,0,15000000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,15000000,150000.0,3,0.59,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 2, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 15000000, ""is_seed"": false, ""largest_in_tiyn"": 15000000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""sample_only"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""observed_terminal"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.59, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": false, ""turnover_tiyn"": 15000000, ""window_days"": 7}",0.19421265141318975,0.0,0.16940331987438315,0.04835127860026918,0.0724540152534769
100000008336318100,peripheral,0.2,4,0.39068,"Входов=1, вход=170000.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,1,0,17000000,170000.0,0,0.0,0.00032671946741775836,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,17000000,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,17000000,170000.0,1,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 17000000, ""is_seed"": false, ""largest_in_tiyn"": 17000000, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 17000000, ""window_days"": 7}",0.20370121130551816,0.0,0.1123373710183939,0.04835127860026918,0.02628981606101391
100000008337304100,peripheral,0.2,8,0.41181,"Входов=1, вход=105465.00 KZT; выход=0; глубина=4: обход обрезан, роль неизвестна",4,False,1,0,2,0,10546500,105465.0,0,0.0,0.00035426504692391266,0.0,True,0,0.0,0,0.0,exact,2248,0.0,1,0,10546500,1.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,10546500,105465.0,2,0.2,1.0,"{""betweenness"": 0.0, ""betweenness_percentile"": 0.0, ""depth"": 4, ""external_communities"": 0, ""in_deg"": 1, ""in_tiyn"": 10546500, ""is_seed"": false, ""largest_in_tiyn"": 10546500, ""largest_out_tiyn"": 0, ""n_peers"": 1, ""observation_completeness"": ""depth_outflows_incomplete"", ""out_deg"": 0, ""out_tiyn"": 0, ""rule_id"": ""depth_boundary"", ""same_day_uncertain_out_share"": 0.0, ""same_day_uncertain_tiyn"": 0, ""score_cap"": 1.0, ""score_uncapped"": 0.2, ""self_transfer_n_tx"": 0, ""self_transfer_tiyn"": 0, ""temporal_matched_out_share"": 0.0, ""temporal_matched_tiyn"": 0, ""temporal_outgoing_tiyn"": 0, ""truncated_by_depth"": true, ""turnover_tiyn"": 10546500, ""window_days"": 7}",0.17671601615074023,0.0,0.12615522655899508,0.04835127860026918,0.06058770749214895
