gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,betweenness,betweenness_mode,betweenness_sources,betweenness_percentile,n_peers,external_communities,largest_in_share,largest_out_share,temporal_out_share,temporal_matched_kzt,temporal_matched_out_share,same_day_uncertain_kzt,same_day_uncertain_out_share,temporal_unmatched_out_share,seed_inflow_incomplete,depth_outflow_incomplete,observation_completeness,turnover_kzt,operation_count,role_score_uncapped,role_score_cap
100000003216073100,peripheral,0.55,8,0.378693,"Мало связей: входов=1, выходов=1; оборот=107001.00 KZT; FIFO 1–7д=53%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,1,37001.0,70000.0,1,1,0.0002882046043550016,1.891840761060512,False,7.925874055483496e-07,exact,2248,0.06928213689482471,2,0,1.0,1.0,1.0,37001.0,0.5285857142857143,0.0,0.0,0.47141428571428573,False,False,sample_only,107001.0,2,0.55,1.0
100000003218308100,terminal,0.59,0,0.105821,"Наблюдаемый получатель: входов=1, вход=11165.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,11165.0,0.0,1,0,0.0002861981066494379,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,11165.0,1,0.59,1.0
100000003219438100,terminal,0.59,59,0.319504,"Наблюдаемый получатель: входов=1, вход=32000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,32000.0,0.0,1,0,0.00044715563704310536,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,32000.0,1,0.59,1.0
100000003220685100,peripheral,0.2,10,0.55609,"Вход=1, 1306000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,1306000.0,0.0,2,0,0.0005375987236644607,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,1306000.0,2,0.2,1.0
100000003221384100,terminal,0.59,3,0.482986,"Наблюдаемый получатель: входов=1, вход=511200.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,511200.0,0.0,1,0,0.0004482029353149174,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,511200.0,1,0.59,1.0
100000003221510100,peripheral,0.3,0,0.53859,"Роль неоднозначна: входов=1, выходов=2; оборот=144000.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,2,24000.0,120000.0,1,3,0.00028692097342656345,5.0,False,3.844048916909496e-05,exact,2248,0.5450751252086812,3,0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,144000.0,4,0.3,1.0
100000003230328100,peripheral,0.2,0,0.404744,"Вход=3, 26572.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,3,0,26572.0,0.0,3,0,0.00035168013741866146,0.0,True,0.0,exact,2248,0.0,3,2,0.3763359927743489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,26572.0,3,0.2,1.0
100000003230329100,peripheral,0.2,4,0.328477,"Вход=1, 110000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,110000.0,0.0,1,0,0.00030004064309052897,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,110000.0,1,0.2,1.0
100000003232675100,peripheral,0.2,12,0.3643,"Вход=1, 44000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,44000.0,0.0,2,0,0.00040104453660487797,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,44000.0,2,0.2,1.0
100000003235780100,terminal,0.63,0,0.353746,"Наблюдаемый получатель: входов=2, вход=65000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,2,0,65000.0,0.0,2,0,0.00029120007891764556,0.0,False,0.0,exact,2248,0.0,2,0,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,65000.0,2,0.63,1.0
100000003237045100,peripheral,0.55,16,0.517127,"Мало связей: входов=1, выходов=1; оборот=490200.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",2,False,1,1,340200.0,150000.0,2,1,0.00039413443206538995,0.4409171075837742,False,0.0,exact,2248,0.0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,490200.0,3,0.55,1.0
100000003239379100,terminal,0.59,7,0.318831,"Наблюдаемый получатель: входов=1, вход=92500.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,92500.0,0.0,1,0,0.00030092013669320166,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,92500.0,1,0.59,1.0
100000003239859100,terminal,0.59,7,0.150034,"Наблюдаемый получатель: входов=1, вход=18600.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,18600.0,0.0,1,0,0.0002886560582178524,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,18600.0,1,0.59,1.0
100000003241965100,terminal,0.59,18,0.154026,"Наблюдаемый получатель: входов=1, вход=15000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,15000.0,0.0,1,0,0.0002911580279376608,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,15000.0,1,0.59,1.0
100000003242289100,coordinator,0.887312,28,0.923149,"Гипотеза связующего: соседей=25, внешних сообществ=4; посредничество=0.00100; не доказательство управления",2,False,3,23,550791.0,2377741.0,8,26,0.0004397217042853967,4.316956885642648,False,0.0010013456094342644,exact,2248,0.9365609348914858,25,4,0.8511232028119559,0.21953610590892783,0.7363043325576671,409923.0,0.17240018992817133,140868.0,0.059244467753216186,0.7683553423186125,False,False,sample_only,2928532.0,34,0.887312,1.0
100000003242795100,terminal,0.59,10,0.279486,"Наблюдаемый получатель: входов=1, вход=111000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,111000.0,0.0,1,0,0.00028916671253951414,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,111000.0,1,0.59,1.0
100000003246024100,peripheral,0.55,8,0.630059,"Мало связей: входов=1, выходов=1; оборот=30000.00 KZT; FIFO 1–7д=0%; в тот же день=?100%; правила иных ролей не выполнены",2,False,1,1,25000.0,5000.0,1,1,0.0003713400564301804,0.2,False,0.001611690577703376,exact,2248,0.9532554257095158,2,1,1.0,1.0,0.0,0.0,0.0,5000.0,1.0,0.0,False,False,sample_only,30000.0,2,0.55,1.0
100000003247600100,peripheral,0.2,2,0.400258,"Вход=1, 58000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,58000.0,0.0,1,0,0.0008412090951663765,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,58000.0,1,0.2,1.0
100000003249054100,consolidator,0.884534,2,0.709996,Гипотеза сбора: отправителей=7; вход=99700.00 KZT; выход/вход=0.15; крупнейший вход=33%,2,False,7,1,99700.0,15000.0,11,1,0.0004314632286065654,0.15045135406218657,False,3.962937027741748e-05,exact,2248,0.5884808013355592,8,3,0.32898696088264795,1.0,1.0,15000.0,1.0,0.0,0.0,0.0,False,False,sample_only,114700.0,12,0.884534,1.0
100000003252446100,peripheral,0.2,42,0.32749,"Вход=1, 108600.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,108600.0,0.0,1,0,0.00029998773072103645,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,108600.0,1,0.2,1.0
100000003254277100,peripheral,0.55,0,0.425667,"Мало связей: входов=1, выходов=1; оборот=94197.00 KZT; FIFO 1–7д=0%; в тот же день=?100%; правила иных ролей не выполнены",3,False,1,1,49200.0,44997.0,1,1,0.0002883402365962997,0.9145731707317073,False,1.922024458454748e-05,exact,2248,0.2871452420701169,2,0,1.0,1.0,0.0,0.0,0.0,44997.0,1.0,0.0,False,False,sample_only,94197.0,2,0.55,1.0
100000003254723100,terminal,0.59,2,0.520043,"Наблюдаемый получатель: входов=1, вход=269850.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,269850.0,0.0,6,0,0.0005300436631859101,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,269850.0,6,0.59,1.0
100000003265158100,peripheral,0.3,7,0.799838,"Роль неоднозначна: входов=3, выходов=2; оборот=300300.40 KZT; FIFO 1–7д=12%; в тот же день=?83%; правила иных ролей не выполнены",1,False,3,2,146100.4,154200.0,3,4,0.0003846709844220265,1.055438588806054,False,0.00017654884458589488,exact,2248,0.8230383973288815,5,2,0.5523598840249582,0.6971465629053177,0.6971465629053177,18600.4,0.12062516212710765,127400.0,0.8261997405966277,0.05317509727626459,False,False,sample_only,300300.4,7,0.3,1.0
100000003265658100,peripheral,0.0,60,0.0,"Связей=0, операций=0; изолирован, данных для роли нет; seed: вход неполон",0,True,0,0,0.0,0.0,0,0,0.0002855692942172909,,False,0.0,exact,2248,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,no_operations;seed_inflows_incomplete,0.0,0,0.0,1.0
100000003270419100,terminal,0.59,12,0.455305,"Наблюдаемый получатель: входов=1, вход=150000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,150000.0,0.0,1,0,0.0008334814098706033,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,150000.0,1,0.59,1.0
100000003271151100,terminal,0.59,8,0.356382,"Наблюдаемый получатель: входов=1, вход=127294.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,127294.0,0.0,1,0,0.00031146840391586903,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,127294.0,1,0.59,1.0
100000003275398100,peripheral,0.55,34,0.551144,"Мало связей: входов=1, выходов=1; оборот=320000.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",2,False,1,1,300000.0,20000.0,1,1,0.0004342478092851571,0.06666666666666667,False,0.0,exact,2248,0.0,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,320000.0,2,0.55,1.0
100000003278020100,terminal,0.59,0,0.394358,"Наблюдаемый получатель: входов=1, вход=190000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,190000.0,0.0,1,0,0.0003245512930395254,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,190000.0,1,0.59,1.0
100000003284932100,terminal,0.59,2,0.296086,"Наблюдаемый получатель: входов=1, вход=69925.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,69925.0,0.0,1,0,0.000299570826848109,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,69925.0,1,0.59,1.0
100000003286537100,terminal,0.63,4,0.443136,"Наблюдаемый получатель: входов=2, вход=153000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,2,0,153000.0,0.0,2,0,0.0003010947151858364,0.0,False,0.0,exact,2248,0.0,2,0,0.5098039215686274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,153000.0,2,0.63,1.0
100000003289281100,peripheral,0.2,0,0.360061,"Вход=1, 40000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,40000.0,0.0,1,0,0.000596717915072709,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,40000.0,1,0.2,1.0
100000003289405100,terminal,0.59,2,0.435745,"Наблюдаемый получатель: входов=1, вход=355000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,355000.0,0.0,1,0,0.00033900466723614563,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,355000.0,1,0.59,1.0
100000003292191100,terminal,0.59,35,0.328499,"Наблюдаемый получатель: входов=1, вход=112000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,112000.0,0.0,1,0,0.0002996284816997216,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,112000.0,1,0.59,1.0
100000003292979100,terminal,0.59,2,0.312865,"Наблюдаемый получатель: входов=1, вход=48950.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,48950.0,0.0,1,0,0.0003303145122730734,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,48950.0,1,0.59,1.0
100000003293377100,terminal,0.59,10,0.210576,"Наблюдаемый получатель: входов=1, вход=50000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,50000.0,0.0,1,0,0.000287189752920995,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,50000.0,1,0.59,1.0
100000003299365100,peripheral,0.55,2,0.467979,"Мало связей: входов=1, выходов=1; оборот=400000.00 KZT; FIFO 1–7д=0%; в тот же день=?100%; правила иных ролей не выполнены",1,False,1,1,200000.0,200000.0,1,1,0.0003256165809697203,1.0,False,0.0,exact,2248,0.0,1,0,1.0,1.0,0.0,0.0,0.0,200000.0,1.0,0.0,False,False,sample_only,400000.0,2,0.55,1.0
100000003321423100,terminal,0.59,11,0.462618,"Наблюдаемый получатель: входов=1, вход=100000.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,100000.0,0.0,2,0,0.0006711029646605617,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,100000.0,2,0.59,1.0
100000003321895100,peripheral,0.3,51,0.709155,"Роль неоднозначна: входов=1, выходов=2; оборот=577830.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,2,24000.0,553830.0,1,3,0.00031125966376989726,23.07625,False,3.962937027741748e-05,exact,2248,0.5884808013355592,3,1,1.0,0.9208601917555929,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,577830.0,4,0.3,1.0
100000003336565100,terminal,0.59,22,0.162259,"Наблюдаемый получатель: входов=1, вход=16550.00 KZT; выход=0; глубина=2; вне выборки операции неизвестны",2,False,1,0,16550.0,0.0,1,0,0.0002911902917077186,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,16550.0,1,0.59,1.0
100000003338583100,terminal,0.59,34,0.174462,"Наблюдаемый получатель: входов=1, вход=21765.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,21765.0,0.0,1,0,0.00029016016283832526,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,21765.0,1,0.59,1.0
100000003345947100,peripheral,0.2,8,0.441936,"Вход=1, 79500.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,79500.0,0.0,6,0,0.000494765923207766,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,79500.0,6,0.2,1.0
100000003349739100,peripheral,0.0,61,0.0,"Связей=0, операций=0; изолирован, данных для роли нет; seed: вход неполон",0,True,0,0,0.0,0.0,0,0,0.0002855692942172909,,False,0.0,exact,2248,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,no_operations;seed_inflows_incomplete,0.0,0,0.0,1.0
100000003360542100,peripheral,0.3,11,0.670574,"Роль неоднозначна: входов=2, выходов=2; оборот=368800.00 KZT; FIFO 1–7д=33%; в тот же день=?0%; правила иных ролей не выполнены",2,False,2,2,317000.0,51800.0,3,5,0.0014564325480065506,0.16340694006309148,False,9.90734256935437e-07,exact,2248,0.08180300500834725,3,0,0.9684542586750788,0.5888030888030888,0.8783783783783784,17000.0,0.3281853281853282,0.0,0.0,0.6718146718146718,False,False,sample_only,368800.0,8,0.3,1.0
100000003366154100,distributor,0.661442,2,0.72453,"Гипотеза распределения: входов=1, получателей=3; выход=289170.00 KZT; крупнейший выход=66%; источник средств неизвестен",1,False,1,3,125000.0,289170.0,1,3,0.0003105988484375593,2.31336,False,6.146709644545516e-05,exact,2248,0.67779632721202,4,0,1.0,0.657052944634644,0.0,0.0,0.0,125000.0,0.43227167410173944,0.5677283258982605,False,False,sample_only,414170.0,4,0.661442,1.0
100000003366471100,peripheral,0.3,8,0.649613,"Роль неоднозначна: входов=2, выходов=1; оборот=349789.00 KZT; FIFO 1–7д=0%; в тот же день=?100%; правила иных ролей не выполнены",3,False,2,1,329789.0,20000.0,5,1,0.0003604911511540956,0.0606448365470043,False,1.922024458454748e-05,exact,2248,0.2871452420701169,3,1,0.586811567396123,1.0,0.0,0.0,0.0,20000.0,1.0,0.0,False,False,sample_only,349789.0,6,0.3,1.0
100000003370425100,peripheral,0.2,12,0.313358,"Вход=1, 20000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,20000.0,0.0,1,0,0.0006479504805603652,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,20000.0,1,0.2,1.0
100000003377795100,terminal,0.59,1,0.0881,"Наблюдаемый получатель: входов=1, вход=7000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,7000.0,0.0,1,0,0.00028597068988854644,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,7000.0,1,0.59,1.0
100000003390036100,peripheral,0.3,11,0.822299,"Роль неоднозначна: входов=2, выходов=2; оборот=293300.00 KZT; FIFO 1–7д=0%; в тот же день=?16%; правила иных ролей не выполнены",2,False,2,2,231300.0,62000.0,4,2,0.001324223937144629,0.2680501513186338,False,7.826800629789953e-05,exact,2248,0.7178631051752922,4,0,0.9079118028534371,0.8387096774193549,0.8387096774193549,0.0,0.0,10000.0,0.16129032258064516,0.8387096774193549,False,False,sample_only,293300.0,6,0.3,1.0
100000003404627100,consolidator,0.827021,42,0.683681,Гипотеза сбора: отправителей=4; вход=877700.00 KZT; выход/вход=0.00; крупнейший вход=53%,1,False,4,0,877700.0,0.0,5,0,0.0013785777125656829,0.0,False,0.0,exact,2248,0.0,4,0,0.529793779195625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,877700.0,5,0.827021,1.0
100000003406094100,peripheral,0.3,16,0.720499,"Роль неоднозначна: входов=1, выходов=3; оборот=117000.00 KZT; FIFO 1–7д=15%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,3,70000.0,47000.0,4,3,0.0007781507813786751,0.6714285714285714,False,3.883678287186913e-05,exact,2248,0.5684474123539232,3,0,1.0,0.425531914893617,0.14893617021276595,7000.0,0.14893617021276595,0.0,0.0,0.851063829787234,False,False,sample_only,117000.0,7,0.3,1.0
100000003447411100,peripheral,0.2,8,0.44234,"Вход=1, 302000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,302000.0,0.0,3,0,0.000305818442968074,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,302000.0,3,0.2,1.0
100000003448713100,peripheral,0.2,8,0.385857,"Вход=1, 266750.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,266750.0,0.0,1,0,0.00030345492477779225,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,266750.0,1,0.2,1.0
100000003449074100,terminal,0.59,0,0.106584,"Наблюдаемый получатель: входов=1, вход=10000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,10000.0,0.0,1,0,0.0002874458184490932,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,10000.0,1,0.59,1.0
100000003457710100,peripheral,0.55,10,0.602675,"Мало связей: входов=1, выходов=1; оборот=1632555.00 KZT; FIFO 1–7д=0%; в тот же день=?25%; правила иных ролей не выполнены",3,False,1,1,326555.0,1306000.0,1,2,0.0002961526720570532,3.999326300316945,False,1.922024458454748e-05,exact,2248,0.2871452420701169,2,0,1.0,1.0,0.0,0.0,0.0,326555.0,0.25004211332312404,0.7499578866768759,False,False,sample_only,1632555.0,3,0.55,1.0
100000003470579100,peripheral,0.2,14,0.523609,"Вход=1, 357000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,357000.0,0.0,2,0,0.0005685326159317399,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,357000.0,2,0.2,1.0
100000003476560100,terminal,0.59,2,0.262977,"Наблюдаемый получатель: входов=1, вход=50000.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,50000.0,0.0,1,0,0.00029558111590539824,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,50000.0,1,0.59,1.0
100000003481025100,peripheral,0.2,0,0.250684,"Вход=1, 9000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,9000.0,0.0,1,0,0.0005310260909453556,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,9000.0,1,0.2,1.0
100000003484058100,peripheral,0.55,40,0.525331,"Мало связей: входов=1, выходов=1; оборот=116000.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,1,110000.0,6000.0,1,1,0.0003166609747422053,0.05454545454545454,False,1.922024458454748e-05,exact,2248,0.2871452420701169,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,116000.0,2,0.55,1.0
100000003486846100,peripheral,0.2,16,0.353331,"Вход=1, 27000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,27000.0,0.0,2,0,0.0005311359663531782,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,27000.0,2,0.2,1.0
100000003486970100,terminal,0.59,10,0.304296,"Наблюдаемый получатель: входов=1, вход=150000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,150000.0,0.0,1,0,0.00029043067032840335,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,150000.0,1,0.59,1.0
100000003497735100,terminal,0.59,43,0.348822,"Наблюдаемый получатель: входов=1, вход=125000.00 KZT; выход=0; глубина=3; вне выборки операции неизвестны",3,False,1,0,125000.0,0.0,1,0,0.0003069462106171275,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,125000.0,1,0.59,1.0
100000003500764100,peripheral,0.2,28,0.298508,"Вход=1, 21000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,21000.0,0.0,1,0,0.0005301918184248245,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,21000.0,1,0.2,1.0
100000003509750100,peripheral,0.3,1,0.654541,"Роль неоднозначна: входов=3, выходов=3; оборот=160690.00 KZT; FIFO 1–7д=38%; в тот же день=?46%; правила иных ролей не выполнены",2,False,3,3,82290.0,78400.0,4,5,0.001687048026555684,0.9527281565196257,False,1.981468513870874e-06,exact,2248,0.14858096828046743,4,0,0.45813586097946285,0.6173469387755102,0.6173469387755102,29690.0,0.37869897959183674,36410.0,0.4644132653061224,0.1568877551020408,False,False,sample_only,160690.0,9,0.3,1.0
100000003528285100,peripheral,0.3,2,0.833516,"Роль неоднозначна: входов=4, выходов=4; оборот=666870.00 KZT; FIFO 1–7д=11%; в тот же день=?11%; правила иных ролей не выполнены",3,False,4,4,118870.0,548000.0,5,6,0.00040427564554845465,4.6100782367292,False,0.00011504626015844329,exact,2248,0.7579298831385642,8,2,0.5047530916126861,0.43795620437956206,0.7664233576642335,58870.0,0.10742700729927007,60000.0,0.10948905109489052,0.7830839416058394,False,False,sample_only,666870.0,11,0.3,1.0
100000003557488100,peripheral,0.55,36,0.743021,"Мало связей: входов=1, выходов=2; оборот=802992.00 KZT; FIFO 1–7д=14%; в тот же день=?86%; правила иных ролей не выполнены",3,False,1,2,664992.0,138000.0,3,4,0.000580971814726147,0.20752129348924497,False,1.981468513870874e-05,exact,2248,0.4073455759599332,2,0,1.0,0.855072463768116,0.927536231884058,20000.0,0.14492753623188406,118000.0,0.855072463768116,0.0,False,False,sample_only,802992.0,7,0.55,1.0
100000003561031100,peripheral,0.55,8,0.311266,"Мало связей: входов=1, выходов=1; оборот=18300.00 KZT; FIFO 1–7д=0%; в тот же день=?0%; правила иных ролей не выполнены",3,False,1,1,13300.0,5000.0,1,1,0.00028827529889143965,0.37593984962406013,False,1.922024458454748e-05,exact,2248,0.2871452420701169,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,sample_only,18300.0,2,0.55,1.0
100000003567087100,terminal,0.59,22,0.287831,"Наблюдаемый получатель: входов=1, вход=62115.00 KZT; выход=0; глубина=1; вне выборки операции неизвестны",1,False,1,0,62115.0,0.0,1,0,0.0002986065051344285,0.0,False,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,sample_only,62115.0,1,0.59,1.0
100000003568904100,peripheral,0.2,12,0.359365,"Вход=1, 49000.00 KZT; выход=0; глубина=4: обход обрезан, конечная роль неизвестна",4,False,1,0,49000.0,0.0,1,0,0.0005317310119569392,0.0,True,0.0,exact,2248,0.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,depth_outflows_incomplete,49000.0,1,0.2,1.0
